date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IRFC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,-1.11922715124717,0.1706003546623273,0.6043883472521694,-0.272682550882718,-0.3609847182704783,-0.5846683097930471,-1.8633308024381687,-0.8435206142292534,-0.6836892077137814,-0.1440335531835979,0.1891513971443925,0.5816011297393304,0.1106726201766348,-0.5127286432517673,-0.0665809098346438,1.1750066214019674,-0.4348211716628889,-1.1562022458797043,-0.2900246609359475,-0.6765178757951035,-1.1659954983992822,-0.1573945221827819,-0.196038504254418,0.4385209703374266,-1.7383173110120862,0.2355505318942008,-1.7681431403498522,0.041040739066588,-0.5397978956063717,-1.253575062554788,0.4132093403776445,-1.581662568070784,-0.7091368988913185,0.1672853263174341,-0.0572414121568932,-0.1357505724269632,-1.5085779491498466,-1.1421936143784184,0.8655828551428243,-1.273859039669459,-0.6779287811578278,-0.8702040517545085,0.0196132833033883,2.182630602456296,-0.2443772195473362,-0.1694836092962899,-0.7980632719122188,-0.5393220777201883,-0.1917501190705355,-0.1432560198303177,1.8409060806234432,0.0469743694945985,0.792312260935474,0.337515589625506,-0.4752881325485502,5.294374203285616,0.0920844476456022,-0.7258614044974907,0.8494563380510732,-0.9437398552082118,-0.0940411336401117,0.2178908576013398,-0.0142089724089951,0.9724025332710724,1.3637000386082243,-0.5726362682549175,-1.2544036377446215,1.0143191279204078,0.6365114522306613,0.5141083087025236,0.3573676746616006,0.6272010578311463,-1.3749044640592405,-1.3063659190232335,-0.4163806694430237,0.1964922470094542,-0.348771430456236,0.1601024726850891,0.2290302744574161,0.2570835872698459,2.709096374076143,1.102626971632369,1.4625607004625634,-1.325469436936746,-0.2718845801371447,-1.1134928090220793,-0.1341620346295144,-0.714576561933944,0.291271663388371,-0.9474198205347208,-1.9800435050398384,-0.7745802143797766,-0.2664138500816816,-0.1964922470094526,-1.0415843093380774,-0.27215427042097,-0.1250060196129069,0.856014617076213,0.1681118962705315,0.4506745514127665,0.3967455479179986,-0.0187375441945216,0.1813024885592687,-0.4004533266734029,-0.2559604801955932,0.3248125602673019,1.4417661836547824,1.1670166455385265,-0.6945962825766455,-0.5398593409538085,-0.2854067647001813,-1.491090733588139,0.9126760154350514,-0.1986572451950998,1.045679142996286,0.9613628828484958,-0.2855465821255226,0.7234706936109648,0.3515273020089027,1.4596940245549512,-1.732258432480363,1.186585981787073,0.2029727536229909,0.829018572205194,-1.320818013409666,-0.0932436755610412,2.7599971058732944,-0.5757536732459906,0.3296729531091377,-1.3974679263915992,-1.5032543017148503,-0.5367151251690004,-0.3881325797809593,4.1934733111101705,0.933102772059456,-0.2546628477422172,-0.2193956321751856,-0.247310976496436,1.0440215549679843,0.2596781033119236,1.221397074269727,-0.2408109533409817,0.5301696776057003,-1.35704204870511,0.1398267780367073,-0.0902145972220834,-0.5030470731139437,-0.0920775099656517,0.524654170782569,1.208915159422176,0.1874816927304495,-0.4870256791653442,0.4270628890598372,0.6304844565663174,-0.6439785667359337,-0.0625802536602902,0.6358685485194108,-0.5971358823647966,-1.010721340552973,0.6203520684095803,0.3593824422389661,0.123732621378044,0.0712086806454655,-1.847402760450776,0.2238479498337019,-0.9067832497450878,-0.4563736907419778,1.5255974496472835,0.4951595181453281,-0.3677400997994529,-0.559379899691758,1.3061749821889994,1.6903664747598448,-0.6642521758110049,-0.8769753011347733,0.1502015484824578,0.4318110779154375,0.0055639657601403,-0.1206717116557988,-0.7530273504503989,3.6028054609720983e-16,-0.1955247553128008,1.778912503572126,0.6742965039331752,1.1309608400185265
2022-02-16,-1.1875833672689586,0.2890996550748322,0.6458962475053498,-0.4642690541787024,-0.3847503498026951,-0.5743494338505132,-2.041765581373399,-1.0087507274214833,-1.3624331811676165,0.0115841881474367,0.2587092496284313,0.5490362576174745,0.1854344189099494,-0.5269695040371267,0.03043846389022,1.635658767342861,-0.1216074722136441,-0.9035667654910818,-0.2381956671394554,-0.6752787899107255,-1.148462694107412,-0.0616169820678933,-0.4716456593522761,0.5332342468277772,-1.6573212041221923,0.2694708635170397,-1.6340847464729196,0.2289790285845887,-0.522586911741367,-1.273989789795866,0.2575626998054158,-1.3715084122378385,-1.020737742192131,0.1716360994620002,-0.1978709078916016,-0.0484148347725759,-1.6799617814238106,-1.105207054557001,1.3966431461967048,-1.2577419098999092,-0.6994177181310698,-1.012287124382653,-0.091264809829684,2.52191370332998,-0.2466156954751529,-0.0971559770248645,-0.7674957674798798,-0.5277262127358366,-0.2868425074294843,-0.3412522932204344,1.829041689766142,0.1095024049205248,0.8772831953564153,0.3602708717619924,-0.4819937297638179,4.634440633895149,0.0834540946478038,-0.6574382378086933,0.688850264013563,-0.8748336194555638,-0.0963777136415956,0.5381661378390549,0.0965655907335418,0.7093471882655467,1.075732355106972,-0.5588090620953737,-1.1485103383122863,0.8466308935858015,0.6597273224310415,0.5368326225867351,0.289894485378135,0.453970111242938,-1.3903260439805931,-1.3073738058752424,-0.6675989386980321,0.2504560661038706,-0.1032898127600475,0.2617857339359929,0.3156398014727395,0.3994818007073632,2.579808205294324,0.968031337533764,1.2794813996642442,-1.2761574592995677,-0.1801166336557892,-0.964948427049821,-0.3030592079213584,-0.5887255352513892,0.2735056045893905,-1.0759966776307124,-1.9516608010507004,-0.7669858079713014,-0.2563104980618592,-0.2504560661038728,-0.9903480645944382,-0.321260407221683,-0.0678677081650682,0.9660487283024816,0.5250887049560398,0.7442016261561318,0.3359510621524643,-0.2556640148974367,0.0059689978459257,-0.7872534906800689,-0.1532677376326222,0.2273715725158728,1.634829340940883,1.0087535403773502,-0.7885332617247486,-0.9422757589443472,-0.4295236208797588,-1.4021935483723005,0.5871581023024859,-0.0784447414099111,1.272917671823268,1.0737582288033105,-0.609291941495056,0.6551057242212466,0.5012971484262242,1.3252627740837724,-1.7441362950159855,1.3502501814682688,0.2809828094605898,0.7421974541381248,-1.4766343574923808,0.3154936144714741,2.828468307749449,-0.5435987575371852,0.527779102878962,-1.6522472006706843,-1.4887614724460358,-0.5256101515017291,-0.6452561813369084,3.828746132472,1.1816935994005553,-0.2730115017365633,-0.373937620265299,0.1744681661344949,0.8967538331686381,0.2067782225953337,1.5237697968832635,-0.1885455817531502,0.9400676817475032,-1.3869916903239583,0.0827117075161875,-0.0695008477107329,-0.357766463938817,-0.1131175570725161,0.4357644027764629,1.2157310174403415,0.2422334504443368,-0.3019415231665646,0.2553744241482539,0.4732827046178107,-0.5894500811507335,-0.1111470802151166,0.8189341456586743,-0.5342118738928185,-0.9219012725736616,0.4801234814481367,-0.4243831941014663,0.1014615332948669,-0.0361920630036246,-1.675394394587111,0.1298256293773053,-0.8057777984933968,-0.3539271655154136,1.498112195265428,1.0667259482089684,-0.1767762614642417,-0.6494327488732398,1.200737648504806,1.982625139830984,-0.5037211479414924,-0.8960718752537885,0.1066539681746009,0.2776251746211878,0.1108114757342203,-0.1346696510875245,-1.0081783677796712,-1.905588431718941e-16,-0.2365838652169255,1.7812968999117669,0.8248006384470211,1.0873068281524647
2022-02-17,-0.8717118512286381,0.2034561315064272,0.7077565918682095,-0.4889885742519698,-0.5705967111465843,-0.592444864313263,-2.1844634061548938,-0.929293141455304,-1.578661872963825,-0.118673772919213,0.2567867566340128,0.6913135148066955,0.2440387180335241,-0.16103865500789,0.1635889378453942,1.9589315190005,-0.2761047248665338,-0.6261621021279541,-0.1037786122905679,-0.5745732179220091,-1.0766161750015066,0.4309360948896649,-0.4879503432249647,0.7437066374467318,-1.766861247374806,0.373080796527227,-2.040269385196792,0.0123136832541939,-0.2993183317243814,-1.375300258730323,0.3609142905196087,-1.3870896942042554,-1.1241099275393955,0.2083840544844443,0.0142047426808148,-0.024122535518152,-1.9116019305140144,-1.0424268036665976,0.947511707156528,-1.3122239605799562,-0.6924869894744112,-1.0028672087824029,-0.1784580060388434,2.5041857361930515,-0.2246724924787605,-0.0720479680496103,-0.7878716969974603,-0.9870504836114256,-0.0734042125268054,-0.4749894860121451,1.7646914239420843,0.3360229273493061,0.6698272043961748,0.276140784104421,-0.3380187303835633,3.765919005481291,0.1704915384935251,-0.6828749446675662,0.5009390179412582,-0.750172101442609,0.0884157189267026,0.3077062041574117,0.1244366309416642,0.7394396970268551,1.1536714094360851,-0.3715871888707543,-1.099418422183883,0.8555767956787494,0.5603668544505988,0.55538426000349,0.3634333240762126,0.3655688090455213,-1.4213087787223166,-1.434045996713637,-0.0930824304620168,0.2400741268958487,-0.0773289450853215,0.321831517807907,0.4615162358562992,0.4965497125430147,2.505851130582521,1.025091667212243,1.30493535246383,-1.6170923007198017,-0.3659132750069543,-1.2210835714150674,-0.4219002142615413,-0.494201789578142,0.0648164571239271,-0.8683953779301402,-1.7562435172782396,-0.9762702533735742,-0.3394205200179444,-0.2400741268958478,-0.7006674363539579,-0.5310504814094954,0.2370727932339028,1.1921237936312372,0.8896590889207522,0.8388066677844305,0.5321582272153695,-0.2612082159043575,-0.0051921374724519,-0.6645277228953766,-0.1546575131080153,0.5056529556897787,1.472279495981641,1.0713207402594247,-0.7405091062607566,-0.7280234443881988,-0.5884208932754119,-1.297748237604281,0.1287752862562522,0.0286378634261438,1.0688835690183858,1.224382002293343,-0.4886083673329466,0.3658133374128368,0.5921735875860499,1.5079588403430677,-1.5283367503132688,1.4907327676012303,0.3457100193409594,0.9729666325986412,-0.904189285983511,0.4619538759701459,2.992115761661568,-0.261731764213542,0.5950819336449057,-1.8569609677216077,-1.575757452420406,-0.7130846889990095,-0.5397237397656002,3.878748687429749,1.1594117518447424,-0.1581254306332154,-0.4709503649023559,0.1168402437515616,0.7054586983435163,0.203900804882846,1.4969408424364024,-0.2483917372871591,1.0253298196479297,-1.733437602565452,-0.0194450711857224,0.1426157166614269,-0.4391541042972661,-0.0543853468611704,0.8516033856383173,1.116281443077793,0.1974545649249723,-0.3083456526170424,0.3135703990773178,-0.1343776084376504,-0.9418400048106588,-0.2780090990618732,0.5467676501589804,-0.6085172406509501,-0.9707860067051862,0.668567593119439,-1.290730031155555,0.6171264614319744,-0.3553794924569394,-1.717925987926071,0.3373641501460462,-0.6253535307890606,-0.3552746450117724,1.221526118179623,0.823552720846686,-0.2344021220471343,-0.7004326919280108,1.3115764412776831,2.0671579933120308,-0.4394986912999333,-0.9226529540456384,0.1879393640201798,0.4314883585895956,-0.0275958155047591,-0.1115024580529062,-1.007465565852876,-4.960506452035121e-16,-0.2970995160530943,1.7202642330686808,0.4822348289071523,1.000350877037544
