date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IRFC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,1.6335745085419453,-0.6125995387846198,0.4850515730380603,0.0363146308120701,0.8975495431388577,1.0251549098379418,-1.3383385198616748,-0.6354546546010706,4.246378452953215,-0.6372658749290305,-0.1450229360546689,1.4345381207184214,0.9269624643592016,0.9378843547921644,-1.134611731237601,0.0677555863632546,-0.424326291892116,0.0744337317719202,1.6927836635350448,0.2595429610058752,-1.0505117860095263,-1.0313915695900455,-1.5031785597650635,-0.8924274084043761,0.5781812439958327,-0.1200029435729991,0.0991599594050155,-0.8427935089223898,0.5938872962895994,-1.0574156275029485,0.9096709887165296,-0.1884787186086714,0.1763506262099343,-1.2363360205037637,-1.2067330648770946,-0.9260427659880458,1.1377128098269198,1.844042465384413,-0.4244816803949214,-1.0903431678332969,-1.1773645509007604,-0.0814560644938654,-0.6178642884782002,0.4308921468403447,-0.4313741668660824,-0.1652787216016595,-0.2760769487414734,-1.1859875946355154,-1.2288923609265456,-0.5063929156513111,0.0468235212033708,1.191097807699142,0.4766061509560735,-0.7548543227471156,-1.3098435128029378,1.7477946463670229,0.3816816131493269,0.555611047233536,0.1152851294043848,-0.3934058792706843,0.5274871580490758,1.2534412278223963,-0.3503399535194511,-0.30512614699545,1.5795416080202085,0.2014190224508869,-0.4189400619130093,-1.5219096098475189,-0.8889432243589567,-1.6959665346628798,-1.1494890124445023,1.9228184411692608,-0.5699102093307257,-0.3183840972749667,0.3285372255004095,-0.8959797669989579,0.0177162855231528,-0.0228381521844939,-0.5171495698680482,0.1607103801576977,0.8517095875942872,1.011083710989239,-0.1407623990820237,0.3486623509492829,-2.0597160209442897,2.4125048916078558,-0.7155661136943154,-0.0868332583209512,-0.4465903114985207,1.131346029008798,0.1681391072216615,-0.6453990583644621,0.143022754853128,0.8959797669989518,1.5623763861512097,0.2233707347069435,2.1651778495955605,-0.3574655167982241,-1.016533370586897,-1.5393796975088183,0.6001246618901112,1.2030959431100992,2.087374281996315,-0.1108916019613151,-0.1629975095455479,0.3018811104739415,-0.7688320665353412,0.9327112311553882,-0.3214987624693542,-0.5209734601456909,-0.8872281897677804,0.078497421154453,-0.2674504179138791,0.5984784568276695,0.0452492355336039,0.6706497912897282,-1.5877123011433147,0.089038304303131,-0.0897506874657542,-0.5459731775892012,0.3675816226865287,-1.1362989035796107,-1.5701247686510962,-1.7426687615441137,0.2362097476944397,-0.4895560676926253,2.0171292042359403,0.7788939485487177,0.5333372777569954,0.8836908107250357,2.134434790929191,-0.8150138018177852,3.8784679229714993,0.5667949663755476,1.6838507739218411,0.3408863788198478,0.3171221926079874,-1.2210575327279432,-1.1739193592238442,-0.0647802881782855,-1.5249399871100164,-0.4187478775245818,-0.7568848879897907,0.4921947637110911,-0.0640012676129027,-0.0535798982002993,-1.4193085814956428,-1.042744124916665,0.9556961129356372,-1.0991940943075476,-0.1336526237028897,-0.4169816052190306,0.9440149992252111,0.1770052557241167,-0.5059128904968294,-0.1605415059013092,0.0041525870174519,1.308718650885392,-0.0019216830220948,-0.8276353677795775,-0.5479767982921221,0.2525043567023486,-1.3845784490762718,0.2616209717898956,-0.4660571093753786,0.4591516282216461,-0.8275194224530297,-0.5427127435872231,1.028755782221802,-1.270985695896989,0.5373092368524511,0.1786935617209352,-0.5737933843354075,-0.8477306936895406,0.7876642622513748,-0.5142774161705777,0.8665037241852596,-0.2758037529791323,0.5638099408034687,0.0165620462956803,4.479830653834987e-15,-1.1826195817537255,-0.0133483132604194,0.6177203178792671,-0.0653975486014561
2022-02-15,1.3170596526786014,4.337788348419308,0.2466050115184409,-0.2524106590908705,-0.5389227032118401,-0.3362131386873231,0.0663370265763767,-0.4097190374154228,1.1901369484612676,-0.4371694012306336,-0.0090724294939905,-0.1747157421442107,-0.4688927138747926,-0.306699468096672,-0.6224859179537938,2.707060795208269,-0.6085009420904922,0.2352136518494264,0.059134426185221,0.0072327848469588,-0.6201349453428427,-0.3107095868112209,-1.246280228357413,0.6556398594497279,-0.0880817137078982,-0.595760629685272,1.135216889242504,-0.8007583683700292,-0.4735892266109541,-0.3317913036085287,0.6008452485341849,-0.3326682087794387,0.4372682375023032,-0.7945954125301699,-0.678010096092064,-0.7580431027385557,0.4349343360282778,-0.2510734407928385,-0.7545703708627178,-0.3651331657297262,1.864334660720707,-0.0405159249993835,1.057698203092618,-0.3775195155515823,-0.666721185437256,-0.8530207686599778,-1.0905789024756902,0.6926449668192056,-0.8697684836532318,0.1634784273768014,-0.3949887137892004,-0.3636963409295398,0.561550489952018,-0.0378868665056597,-0.31840121887193,2.133566455089238,-0.9346697497637994,-0.1392018992901766,-0.6438623368764697,-0.6745022872679983,-0.5238718185183806,-0.5395556734133458,-1.0832390580839597,2.074762872002176,-0.2980531952909188,-0.1349008755075318,-0.6328360396789269,-0.6693716836518488,-0.0929380207155748,-0.732861652715251,0.2759897705741478,-0.861740906350368,-0.579932351926096,-0.1889218352068865,-0.805363245106493,0.2322181682566626,-1.1104994998622149,0.39156212454499,-0.0015995450212198,-0.7126560505771189,1.0804715302967245,-0.3586412396779622,-0.1685383662734782,-0.5795717443784849,-0.0277567386893162,-0.4435611416267933,-0.2348093255132937,-0.4313392116680781,0.0992050774015935,-0.7614531603840883,0.8894626968158542,-0.2949721754269775,-1.3467890689367004,-0.2322181682566523,-0.2891507860111543,0.6805290332244736,-0.3529676813028792,-0.4203594370822017,0.386945619705453,-0.9339874938418744,-0.135505755792707,0.5405748299704327,-0.1088375809785178,2.472981252868061,-0.3769049754418181,-1.0250846646801568,-0.7863484230924698,-0.01758288361446,-0.3830724436976293,-0.9377631893343652,-1.0481538239296568,-0.0230173858449854,0.2014182669993204,0.0284125851605678,-0.2312754239326556,-0.6518997876433089,-0.2947606097687012,-0.4524489373743244,-0.6718218832078259,1.020717086442574,-0.1892972831695415,-0.4399696355846629,-0.2636407569436539,-0.4089690062661049,2.746612556298299,-0.3813286972737926,5.697204047586252,0.7473160926415384,-0.2767150434758981,2.1588064029405483,3.62950819812814,-0.6106425394381557,1.4692429979355297,4.106010464417568,-0.5605346244456028,-1.1542556799616672,-0.2427957574847936,-0.1904031367993503,0.4379782371456944,-0.2712233579742681,0.3166682696528846,-0.1282496606315795,-0.4983057665354088,2.1397426507442256,0.0986759439857658,-0.9007437951766069,-0.1447935248989544,0.0858182048744023,-0.1469875445166934,-0.7205623379714092,-0.6445278722119021,0.1861751528977341,-0.2366218474883491,0.4842652634021568,-0.6474264299031115,-0.3927446448088539,0.3065439453657989,0.155993710332493,0.1106503809149316,0.4637881147845621,0.3021959392443543,-0.5905441286856511,-0.2697387334151166,-0.1786502452050191,0.3609016707325823,-0.0833003467744594,0.0697643745293833,-0.5059295339924148,-0.5687502790340799,-0.6160748375246536,-0.1519321713973843,-0.5030738209251222,-0.4703785057075217,-0.6530646988592841,-0.5497580322393661,0.2176716235371883,0.3262076248392067,-0.7472755739177062,0.0117653773647202,2.4538989601911534,-9.07837648478762e-15,-0.5260910681017831,-0.2982321540491294,0.1067455365227008,-0.3453448956239808
2022-02-16,0.9424341097721878,0.7000454947975875,0.1359209400792931,-0.4864219864207808,1.40625059083657,0.3205879039041254,-0.8017570558449525,-0.6352907103766788,4.312514301955863,0.2597293145970977,0.3169454343463338,-0.6755607491974224,1.1992985700411718,-0.4004797988215129,-0.9102022992276252,2.0663109156622226,2.657001048188373,0.6520396237110533,-0.1997320018013192,-1.0411963863869436,-0.3728244820489833,0.0684632240683743,-1.2608236014895324,-0.2341259527629515,1.946785948013856,-0.0503184290646933,1.887564909478798,-0.7353731804211953,-0.3049816353732743,-1.1423458422248018,-0.784926313361754,-0.0349876679406487,-0.6221361726603032,-0.0367778338077778,-0.6476424079659445,-0.7911493956893259,0.3579780801590922,0.4960131646232114,0.3710940582285114,1.5833881688109777,-0.5479848700218748,-0.5583667524961196,0.3986345875203644,1.042058215306527,-1.1482178462861492,-0.5938982394153354,-0.804544145729355,-1.519825191854182,-0.9982408520972426,-0.5884777716879364,0.0054979627617831,0.3979358956956408,0.7263714475716245,0.0142282012796382,-0.6975784253235823,0.5656615227174571,-0.4476242256598576,-0.4742718061304212,-0.7608486142908412,-0.4275032910879105,-0.5640421726938848,0.025819976613463,-0.3287952267303532,0.192514402574649,0.7537702861554215,-0.0283943138514227,0.3199896817932909,-0.9494425251751978,-0.6378589621285293,-0.6413082719404699,-1.207526133928328,-0.755255748455308,0.3092630525411947,-0.2409279550906013,-1.0208547252150428,-0.0647826060126607,-1.05871361482968,-0.4081336135827709,-0.6750440389960015,-0.5336824449359497,1.858293424565156,-0.6052207247778186,-0.5618943693289701,0.5757351165471003,0.8997162186408245,0.5752344583339137,-0.4313474326692326,2.0237275698001183,-0.6517350209766158,-1.185152127632835,1.171638532282102,-0.420060472492669,-1.1503797261106743,0.0647826060126681,-0.2817698221765554,-1.86819805079718,-0.6046351275630865,2.448517165974196,-0.1837678634792724,2.2424441256422014,-1.1869000849466684,0.8235190606983801,0.0561665521866645,-1.197721047952075,-0.463393957878177,0.538562053619051,0.8018720912696935,-0.6859475994823224,-0.2243358918994673,1.2147707261293257,-0.4977868655119415,-0.1100550106871325,-0.8241068938120097,0.3025180961192247,0.5810608941301504,0.5689527083844592,0.8104969870937714,0.238846013169959,-0.106917041932927,1.3119441059060972,0.552848793340123,1.4626997529863786,-0.9011809119467092,-2.380651381572116,-0.5816371648685719,-0.0901607498494778,2.154285004465774,1.2911743444276846,-0.0813232872354435,-1.058288944139763,-1.764829263152931,-0.943161811926331,-0.017680269637724,0.7019609778665629,3.215914433763559,0.0480606545657276,-0.504943112288503,-0.1646021230235099,-0.1949351381119622,-0.960035500279448,0.7689557471296112,0.1389891712862878,-0.2578877206829268,0.3223682896716919,0.4237037125049379,0.1359755605425126,-1.1187935670107136,0.6014727491724488,-0.1577825113896908,-0.9297364374855775,-1.0458793677428146,-0.241863191062009,-0.6152259438443393,2.141744230955981,0.0824152457217503,-0.2274221584935278,0.7059435985097532,0.6538167571567497,0.1083637095544716,0.444452777458713,-1.8999787903267729,-0.3875690597240744,-0.8323354245540293,2.0590205453232,-0.3783521785381747,0.3583249890095504,-0.8640512312369105,-0.4855460045745765,0.8356931907164514,-0.6139411690543065,-0.0129304379972004,-0.5779679965660679,0.058242244492428,1.1246830331273725,-0.0956023099508459,0.2696764152280056,0.2442471952085732,-0.1930900327162841,0.2491408985209134,-1.538071878244259,3.724308974613896e-15,-1.2355328325483943,-0.7719300057947116,-1.2944590895671315,2.816818854762865
