date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IRFC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,1.0485241940014332,0.3343033196295003,-0.7287961025212361,0.5345324221761097,0.4106752517346001,0.4414416956903272,2.0230003683073927,0.6892341297465909,0.3057027256235957,0.0365672144286121,-0.0258277427615036,-0.2383769802495969,-0.4088907818620463,0.5673685094271927,-0.3555534662882045,-1.1746582847306763,0.6072164217992173,0.7790580346080463,-0.0991422653714266,0.6786103152295788,1.020945225279594,-0.5185726238679725,0.1233956443286848,-1.1907940529820116,2.090557590806412,-0.1194061707564539,2.1115399703427733,0.0406221865740988,0.2891855405197612,1.2625592005201411,-0.2733887431927637,1.5679044861304716,0.2361522255857139,-0.2121172499942705,-0.0231277415990829,-0.0367940732489712,1.6176514309339876,1.5504062493978648,-0.8481716040935114,1.1346994237975467,1.0860707152454794,0.9434444463304676,0.361404686929098,-2.335895131613895,0.3285446618460947,0.1512533252844392,0.6965931103475894,0.2230344821191038,0.0876492127378063,-0.0547224696551573,-1.875344231574032,0.0047237061859102,-0.7422626963758551,-0.3842538181861589,-0.1096205631631955,-4.815005338039496,0.1775580851083178,0.4283009764681363,-0.7834797870999172,0.891763486997454,0.0177416168111342,-0.147030611078129,-0.1717933159997347,-0.4837682354655092,-1.8296923617827925,0.2410194047590597,1.3878184676841545,-1.1288373406102306,-0.757230420018767,-0.7185577111410183,-0.5829980929073695,-0.4777050339197507,1.2428734223682272,1.3868759725166824,-0.3381091373175307,-0.4765048999901833,0.2556136088037029,0.0451647359804503,-0.3040052748164084,-0.1549533325395811,-2.4031668189594604,-1.07934273621624,-1.496334638691158,1.4856431310367866,0.4250742956980277,0.8895394376007866,0.0573305601092711,0.1074713241824479,-0.1871022603286452,0.9201208589521148,2.423473183644133,0.8771510574391641,0.3276854039908385,0.4765048999901874,1.084045842465967,-0.2060063781169677,0.2454492249718919,-1.396387110389074,-0.5339584288661169,-0.5139142571831111,-0.6791568345556305,-0.6612662419070011,-0.1615246941686919,0.9987752944266186,0.2489973469723871,-0.3229582032299579,-1.4086085325122442,-0.8541763756269136,0.5559840927627745,0.4728316915174411,0.4291720987196945,1.6102348235890016,-0.8127733851957774,0.161543717724871,-1.4781290898840207,-1.2045817461252528,0.1572176665684158,-0.4120726248117715,-0.3324341703564473,-1.1624256591108786,1.6394658827266868,-1.3245777371292204,-0.4388372303376989,-1.1312197126464276,1.5934069534677655,0.0297662627341814,-1.5781592041671626,0.4758368524648664,-0.9741933448394892,1.47785772410195,1.4457504829636678,0.0835351689851835,-0.2694724420775905,-2.8128025775298284,-0.3728180903353041,0.0968157763930929,0.2633616482928182,-0.2653874942851377,-0.9592728082876234,0.0853805980576534,-0.4586880619368996,0.0992276569563422,-0.1081051193813344,2.471812805761002,0.2062593146754495,0.5361758923148284,0.2435978188635086,0.1108715174125296,-0.227953223309012,-1.207600317988786,-0.1869773182088474,0.472031909599029,-0.4343115647669346,-0.4230468410144367,0.7701473985462526,0.3124201904901176,-1.294856857727904,0.4792256399000886,1.242718999889096,-0.8074852940317768,0.4815204705539255,-0.8016953623222799,0.1642119298063514,2.7382667782173127,0.2113659462014597,0.9258215812693568,0.3777335828769826,-1.6355337497569638,-0.3384836782046593,-0.0702538853996164,0.648226840007931,-1.6867965547989094,-1.5351793444564863,0.106468715056271,0.6077113732807512,0.2637929020343655,-0.0666201132867944,-0.1235144360893932,0.1662292412315821,0.973348306968704,5.488176780192733e-16,0.0551917171106117,-1.9071127805166768,-0.7245291659678783,-0.8719115488662171
2022-02-15,1.008364694691142,0.1491938274003533,-0.7763104345442355,0.5488165270722268,0.3580707822663778,0.4214560877915542,1.9383055525259492,0.6483767966742996,0.3984925733737665,-0.0121917442918226,-0.0367051850603439,-0.2502413922998701,-0.3006205888882595,0.4738453284812577,-0.2952689503260192,-1.4556904709788934,0.5673934411109872,0.6383626337254069,0.0229762143620964,0.7075944644258195,1.0542614636519807,-0.5158749464380384,0.1854833842225353,-1.2064196472699769,2.090207767503105,-0.12645992178906,2.124089703469499,0.0331595726847256,0.2227917075459948,1.209737567545636,-0.3354300696556111,1.6501918924510726,0.433467195767773,-0.1921002353975387,-0.0573457752147663,-0.0396106621355714,1.689340582598184,1.489309906384258,-0.8497844225852375,1.153683476690112,1.1135254573895312,0.9771172198718509,0.307390687685394,-2.283808377648171,0.3786509156145353,0.0354782557928215,0.7249128149040874,0.2736838742798678,0.1681516519395102,0.0058469414595108,-1.8230620291806248,-0.0513344176031849,-0.658487356268713,-0.3868345610745282,-0.0328382349010572,-5.006494216075116,0.0987342516061104,0.3855807706889257,-0.6254111634407766,0.7871709751768616,0.0407229466632604,-0.0973815977812709,-0.1521437111241086,-0.5176530602161498,-1.8258289258928475,0.1404206421779396,1.3169052724280317,-1.02665056281335,-0.6722525652474124,-0.7136413126882379,-0.5410344126229606,-0.5735775979870432,1.2616403360442965,1.4555706723750093,-0.4392915814440868,-0.4766771440432233,0.2459350504119963,-0.0993192917695826,-0.3757377249075362,-0.2159788587502113,-2.1361008663959136,-1.039300629044987,-1.4971852339673537,1.3958176799013071,0.4930425883220798,1.0025749891957791,0.1823328543320554,0.0899973213376115,-0.1372606968187551,0.8161718743722236,2.4952987429700486,0.7944445032420603,0.3516333688999174,0.4766771440432198,1.1049062892721513,-0.0406493420108057,0.2464937998941445,-1.4216378644079235,-0.5916404946271517,-0.5803184539862544,-0.7412227818792634,-0.8886465008353661,-0.0607716104878648,1.0289590790475915,0.2171439031792247,-0.3340528797227448,-1.2759620542236068,-1.0965502364364903,0.5404940594182853,0.4208435003006369,0.5615180351468128,1.5832308425648531,-0.615071787870254,0.1457806974003931,-1.502058363348166,-1.2620383621496754,0.1592178585757415,-0.2952506352114242,-0.4135214170063033,-1.1769682751621569,1.723834896793369,-1.26464584879911,-0.395715807768158,-1.0385854282048474,1.6800995009402495,0.0312041675567675,-1.853535881491137,0.4171256365697218,-0.8656966660231094,1.459233693081932,1.3504796159292116,0.0579137092885095,-0.2085314196819211,-2.7533663811903883,-0.2090506972012926,0.1158649019475343,0.281151720651251,-0.3961272885122783,-0.7741000519130085,0.0039887631560531,-0.4624137873786073,0.051671235494535,-0.0936585042921693,2.438386125266488,0.0858801365180381,0.4835831007519673,0.2474074683099129,0.0636382089618903,-0.2174298409692105,-1.1397646860382584,-0.2751079662777396,0.4206372625832115,-0.3364734660763827,-0.3539653527507128,0.8771301930075596,0.4095856347509544,-1.178033484037999,0.4704541524309027,1.2877263845914435,-0.8244121358659653,0.1905991579845971,-0.8722477883706008,0.1963262097429111,2.676694872414973,0.1249531274409351,0.971085082623553,0.3907673356196133,-1.5618782785666885,-0.2356168442252521,-0.0310282381334599,0.6813993469082408,-1.7839557175267555,-1.6781329286559743,0.0902544546295698,0.682788469225228,0.3135000222772554,-0.1216912464669428,-0.1055526160580608,0.0702146476036841,1.0265921717642237,-1.2987173213756385e-15,0.0585790965309669,-1.7664597502864785,-0.6814041993913071,-0.8414575775873269
2022-02-16,0.990955541356566,-0.0469887599769348,-0.8053364693337666,0.5605858838810279,0.2765729496595243,0.3805117969570658,1.801254892740688,0.681511497361374,0.5436236731356298,-0.0912081830284716,-0.0348975632565256,-0.2604146168753395,-0.2581726820846361,0.3512390760186611,-0.2434364113425002,-1.6993332660452758,0.4692506813259463,0.4975614088059191,0.1223127365801979,0.7542916820494161,1.0829171344479074,-0.5496869017351667,0.273901819754028,-1.268652994147507,2.132844244345468,-0.1612804945296135,2.0932322266756382,0.0661325825456306,0.1621859047849868,1.209174917344564,-0.4171547025173948,1.7323066621719367,0.7164229825130467,-0.1911584501519618,-0.0661215817825454,-0.0547851528197029,1.7635796846170697,1.47819699496356,-0.7917008653239586,1.1574772002265066,1.1171140409098093,0.977173626726707,0.227622050056252,-2.2519448913323354,0.4272781907327502,-0.0660876227769412,0.788076256530222,0.3463432449836194,0.2241055458330033,0.1405634153911105,-1.8349956374868168,-0.1581303513817649,-0.5862031362289184,-0.3660279309299509,-0.0181992210849977,-4.933533072720495,0.0016402813567463,0.3397484235557762,-0.49752373518394,0.6756793473930136,0.0393846886838592,-0.0551540316606053,-0.135897194670413,-0.5142581214749713,-1.8307354686045128,0.0748933172232564,1.243544909400813,-0.895336766765061,-0.5635533070617559,-0.6918231214388492,-0.5048046430448023,-0.6138271451993963,1.291529027687658,1.5081514575290846,-0.4648227450636666,-0.4697646832013086,0.2908874430558603,-0.2521355442622532,-0.4798000187172603,-0.2748292253285572,-1.970164297506006,-1.040061262103097,-1.4582918596601715,1.312627154149,0.5548747235530773,1.1272951935074371,0.2855289895075592,0.1068273081514498,-0.0940262970091939,0.7511704132269926,2.503010187553762,0.7404722104106496,0.3634415938411917,0.4697646832013101,1.1194604884682706,0.1272823335888591,0.2433364755935395,-1.6748659253598372,-0.5861602591395292,-0.671554796606621,-0.7865813798961813,-1.113124115760736,0.0448810289211028,1.072468935856017,0.1652476878126322,-0.3251326381024528,-1.2070134504982906,-1.2872930647648018,0.5381658865562499,0.4681144461540504,0.6437679361476388,1.570446804526449,-0.3783104418443802,0.2049072078381558,-1.5971033585201366,-1.364634963187073,0.2400796766149278,-0.1996707067032444,-0.507085871978387,-1.1956487471152517,1.7823079036827003,-1.3139993899891067,-0.3428622648742886,-0.9477912792718984,1.727672926939921,0.0693995795655639,-1.983408719605802,0.3604709036923068,-0.7865303462612184,1.398192211125181,1.2771344846740973,-0.005016578603528,-0.0710978784561428,-2.504024769570326,-0.1553251779955863,0.1456683223420754,0.3343508306533265,-0.4722985059561132,-0.596743309338584,-0.0761325832257324,-0.4907740053399819,-0.0249517015503948,-0.1064293713896849,2.32578832195447,-0.0286792099880025,0.4373876095091479,0.2771054940656118,0.0087589010830358,-0.1938746670782507,-1.0731870172345517,-0.3529371654142645,0.3880513826566752,-0.2707793433495577,-0.279352567510776,0.9623902165190524,0.4923357141608293,-1.142477706187664,0.4523430788001612,1.2989031729163247,-0.8205602823650121,-0.096420734653512,-1.0383695538443785,0.2090500976088491,2.6409351073903493,0.0548517253119528,1.0065832325132835,0.4310080091458903,-1.4900505010922112,-0.1070717891695879,0.0209453498501104,0.6663722592488763,-1.846893027752724,-1.818764503340638,0.00603196520538,0.7560095107682295,0.341220138574401,-0.1756554370999805,-0.1009399134447766,-0.054323696578068,1.0798490250097794,1.4891580867626855e-16,0.0997589103598259,-1.6402026038234254,-0.592298933960301,-0.8591625101772928
