date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IRFC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15,-1.5701351209322951,-0.2104820585323671,0.8386849780592752,-0.0835627859845044,-1.5775110734120086,0.1541261998510394,0.8893810051471354,1.202120146637378,1.1919571515232112,0.2260537956096988,-0.9725077635437864,-1.3604824761828598,-1.3009415382148837,-0.6896475866427447,-0.8801060269750697,-1.170008255618471,0.7076767147497529,1.312869763787333,0.3479957125778888,0.7975305961179794,1.2640593504033448,0.8866926192679125,-0.7817145300784518,-0.4555810521527344,0.350864338088434,0.4853542185898682,2.2585068561370205,0.7108533950516045,-0.9474208785596387,0.397564532114284,-0.4379619124483285,2.31163775495528,0.9100945920399082,-0.1767949586967374,-0.8212009288829197,-0.4145834314087097,1.691019411884173,1.0929325613728678,0.0868097305068922,1.305816251699357,0.8483437499927267,1.9249683808373783,-0.7472278527148314,0.1357836646398388,0.3826428863248964,-1.2385989460197202,0.1141603975944397,0.1488282458615679,-0.720088300817186,-0.4430138694574335,-1.1500529536422477,0.2613036155172517,-1.7813786359457655,-1.3051714657759848,1.269576974864067,-1.463940695190278,0.0870581243672497,0.6007906810415994,-0.7202079175884483,0.5024808248237753,-0.2254155558833322,0.1453536868898014,1.3902079090375594,-0.4286825656769725,-1.7626249721993807,0.0891836473560069,0.4952048136744511,-1.3750428760359052,-0.4375159393655831,-1.7884206739176902,-1.2209342906726584,-1.0768578545405263,2.350969020907408,1.4339526969558791,-0.1228278196624351,-0.5849019817375587,1.41599287398369,0.3451196156807432,-0.2772874073530823,-0.952779709567254,-1.9592068455128109,-1.4362727122286452,-1.7225394237278444,0.4172236676055385,-0.1254018795746305,0.8451012870674418,1.014712957381451,0.1543678323232918,-1.0680119885707786,0.0508542392740227,1.7249199434076894,0.3641183702994472,-0.0584510381761473,0.5849019817375576,0.942707468796847,-0.6860524836388748,-0.2975613466778387,-0.7035370212879766,1.5644210311756217,-0.5105770559525656,-0.1236877822943026,0.9179142169798952,1.2369139892968626,0.4851753727369706,0.5923456780905337,-1.1528580135684177,-0.9792746929796828,-0.1148745517156979,1.2551794806796908,-0.1250201517494863,-0.9103307199567244,1.2646050300090377,-0.7764415448462916,-0.4200122061148781,0.5682554328631129,-0.8758945211746749,-0.0879330034571008,-0.3355379534599505,-1.548705097337302,-2.3131636383470364,0.6035734451996041,0.3289596765950882,-0.3026988736357156,-0.584087627504274,0.8261099541090722,0.4338826148128989,-2.1388205479021947,0.4404796617392763,-0.4050876323671971,1.6878332378939922,1.8262453516412556,0.1941221592548894,1.6076623836199526,0.785805090666518,-0.1034634075786045,-1.0299770640298298,-0.8460987174096022,0.4679366707907774,-0.9576144199888028,0.0813506190589165,-0.6011222242640827,0.5073220404126334,0.9370640948493552,1.3526162460960267,-0.2605448379893557,-0.1209014487327943,-0.2584326329087094,2.090182803496844,0.0725221517086334,-0.5911716773123403,0.1346420074366291,-0.0934539783798982,-0.1366024971024672,-0.6655413461337751,0.7761108216692457,-0.5787922811875217,-0.5078344470255877,-0.1193445596570515,1.0487155296857842,-1.1315514625172371,0.2064694772024913,1.0172901684016065,0.6976305829491328,1.8524728891932885,-1.469646762645362,1.4056418300845075,-1.5511247879636272,-1.272266751866631,-0.4661863887471047,-0.1005972052881284,0.330167495718882,-2.683801510357346,0.865013080867916,0.4377489468746458,0.9889721891498192,0.967914690383616,-0.3513500545823608,-0.5291899518670641,0.7445970177462127,-0.0527662381869523,1.2387607842603688e-15,-0.7039664996455544,-1.8085384793640724,-0.6252901574032154,-0.0104695896315897
2022-02-16,-1.5430335830181223,-0.3171416669292434,0.8671046965017692,0.0920064820107921,-1.4151454659365432,0.1817870985325437,1.0411875106276405,1.3755850340446285,1.3706770714815883,0.2264241747409625,-0.8358985783178882,-1.3334410458555508,-1.2218555362023058,-0.6655077953451368,-0.877962644781619,-2.2859886932853426,0.7026257491513883,1.3013572216612197,0.2734533505625167,0.7809006615293038,1.2755763323222231,0.9311675493438164,-0.0410504304735605,-0.3805411234101137,0.4363217819133022,0.4964586294804859,2.274873950563161,0.3961012954495466,-0.9276265784572646,0.2808070335342041,-0.4456433774470322,2.329381606712412,1.087631530478142,-0.1523349942952259,-0.8515380601461195,-0.5194760195837882,1.6726281579083853,1.1168551196610064,-0.2583294969637421,1.278055754631694,0.5484452174429693,1.845124527270134,-0.5910681714814927,-0.0579462698955266,0.39897049700084,-1.3131628487929463,-0.1382296734549855,0.1620180332434231,-0.4705707098167797,0.1352343364523467,-1.1193449500005863,0.3036482067357992,-1.7323424754558343,-1.3317456186150791,1.2932458962028852,-1.54802690045503,0.0882038468262973,0.6625869490922152,-0.7998961187318736,0.477060507251798,-0.2822422167290491,0.1420088339766423,1.3647514631839852,-0.6335615688086249,-1.6305832297155496,0.211488319317902,0.4085195574404883,-1.4246107428495125,-0.4592885576886795,-1.721426817741912,-1.1902283166458822,-0.8794313040600742,2.348771221334135,1.4662496285657425,0.0142595984991357,-0.7221930795460078,0.6532434694602562,0.3790777942617693,-0.1489161838271212,-0.9260633967935664,-2.0089508372397957,-1.4239308933242003,-1.7451063117174173,0.4269027939630408,-0.085614093438194,0.9115674253657996,0.9777031343542286,0.0196337160468588,-1.050661703287482,0.198222988229709,1.7342890267796842,0.2969201141657804,-0.0483897585570733,0.722193079546008,0.9563264186853672,-0.5030484010679879,-0.2483267775740584,-0.5748438084573568,1.1133638398122967,-0.3868301356802468,-0.1842846782945327,0.9063305902646884,1.1955337156346866,0.1780116958845439,0.6630942964908116,-1.070388703209875,-0.9422120630913344,-0.357506873280903,1.2876511544427918,0.6591046185517324,-0.3201726419767869,1.2879725684612415,-0.7767269382459234,-0.640770878369312,0.618828845619713,-0.7831309336224764,0.5106874692543203,-0.3519060649388038,-1.4853730859853522,-2.3903569347848186,0.6881316699367623,0.3543134795477207,-0.4093458829824785,-0.6633563324443387,0.7350608010856514,-0.2045811270094643,-2.1134947252409195,0.4593632094221754,-0.4271639457579457,1.7039443358791009,1.457976923016684,0.2144272894681243,1.5605772732402718,0.8650590308933584,0.0319688294083249,-1.0039261238065642,-0.9350242498824404,-0.8153578667697107,-0.8060756210962715,0.0763589423699823,-0.6006860973945723,0.5194680310459415,0.8247928431019136,1.3585510303065906,-0.2356855585595721,-0.1201707010311442,-0.7247420715449363,2.09239402143093,0.0620882205012128,-0.5861238488519337,0.0919851210095662,-0.2654613597399378,0.039896091635532,-0.6103535728581239,0.831061986036793,-0.6145817783751538,-0.714943675764028,0.0976716319705184,0.9771774461317592,-1.15354200519774,0.3960752441741573,1.1454688713693466,0.8253424908087613,1.8868818144145365,-1.3744084822629556,1.432594458143809,-1.5516396599084263,-1.296538756634424,-0.2047398910760411,-0.0907992002198633,0.3312888387212405,-2.655567247063701,0.923882383510142,0.5306067730890264,1.0043508196285185,1.1046520930150716,-0.3789635522170849,-0.5052687857177022,0.9116174482340592,-0.1672816548104632,6.170534338760546e-16,-0.7655465477222135,-1.783534021573172,-0.6773573529361796,0.1369458236457617
2022-02-17,-1.5997431424502628,-0.3511037537784291,0.8789327157885741,0.0899576721560452,-1.257775714777905,0.2446493829582719,1.1287806783798011,1.4340441377450674,1.3142322317335748,0.1707161691840708,-0.785526519954123,-1.352930201978373,-1.257738469482674,-0.7750305133251258,-0.967085656096175,-2.233628844167977,0.8109472138426014,0.6362809989843485,0.2603786341150688,0.9158342831890892,1.2608272338554545,0.2571708738993561,-0.143143878258827,-0.858792046638714,0.5965568262416493,0.5415329574707779,2.2563868204428013,0.3745683029937124,-0.9618535336298686,0.35156472911084,-0.5240202746972571,2.3221280573782304,1.2769261577446112,-0.1877084402398212,-0.8538374966846709,-0.4816668786195103,1.7245481289296036,1.261291946320751,-0.2823263651450592,1.221620183199848,0.5590019958315425,1.9229600758147711,-0.5577591125316903,-0.0217902038839599,0.4118938441496482,-1.308037684768965,-0.1270950251136791,0.2783236790067693,-0.1954512559721327,0.2679959797434222,-0.9888408422637868,0.3487748416348155,-1.6654426654271277,-1.3092856032809828,1.2216724552837233,-1.513165085064239,0.0967078660105889,0.7821906872976783,-0.7706653423353104,0.3394756416720823,-0.3782761690244164,0.1301515803509937,1.2921751343656764,-0.5886971628586096,-1.6476747737926571,0.009033972484588,0.4889904873542852,-1.4106945490834908,-0.4095672656351872,-1.716850770078452,-1.3007111635647766,-0.9473746475336968,2.3814286470703063,1.508513363230179,-0.7989847545514603,-0.721201208944472,0.7594283941054497,0.3455718593723739,-0.4092678865400297,-0.8360047200352142,-1.9698491732348689,-1.3073201494809772,-1.7026380178846316,0.443265329481931,-0.007359634542771,0.92800099350557,1.1359011549922673,0.149404996817236,-0.7773052666391456,-0.3211457778015948,1.791124047640541,0.3586869688863669,-0.0156529161361396,0.7212012089444724,0.7200211423645945,-0.4099745039767928,-0.6601909609058878,-0.561454862071068,0.6679549040298831,-0.4111201697371942,-0.4760409926909981,0.9649811943974322,1.3233743864694192,0.2339007049439038,0.6733992396889967,-0.9557375719033504,-0.8503867430498399,-0.3603476018203196,1.308733649022888,0.8211526418693581,-0.4251283723851073,1.3270194445685808,-0.723491350789955,-0.5415321110286506,0.582658602664322,-0.7953036166810289,0.5302705938692533,-0.282529907476915,-1.4388098515231962,-2.317561216009888,0.7451695198125632,0.381067320330851,-0.4001397392525033,-0.7136011509138219,0.7600184930843845,-0.2671797127772181,-2.0962272298272424,0.5094331833886628,-0.4243086780914819,1.6792143851330146,1.5735375125518556,0.4529466553613983,1.5860795161806234,0.887189050783972,0.2882158184011322,-0.9059727078542572,-0.8900533523882713,-0.8283832624561381,-0.6550263274708199,0.220428692592778,-0.576139012320161,0.531780546271274,0.7566574235833174,1.3530260892913777,-0.2545248602656621,-0.0883111721403392,-0.5860915824162292,2.07765999602478,-0.0534271288870806,-0.5095834856786671,0.1300404509664995,-0.1221946544290197,0.1017963132042577,-0.4786819118244697,1.0311614529965634,-0.5104130819397759,-0.845505622277041,0.1044285890443782,0.9876500334027212,-1.4429614024891535,0.2187129595486928,0.7946929807019392,1.0663857862764166,1.94157049611508,-1.3872982401327787,1.5175177066387286,-1.5409133950887972,-1.2687866781694126,-0.2773715852231102,-0.0525548282887473,0.4007926737055788,-2.68579379841695,0.836158988881826,0.441780318053773,1.0126859932460477,1.018580598171383,-0.3769556463063853,-0.4610244880148106,0.9451389648204268,-0.1601031973903704,-1.786479947975298e-16,-0.7775541420449946,-1.7573130622469029,-0.4705433290519176,0.1658323028876073
