date,360ONE,ABB,ABCAPITAL,ACC,ADANIENSOL,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ALKEM,AMBUJACEM,APLAPOLLO,APOLLOHOSP,ASHOKLEY,ASIANPAINT,ASTRAL,ATGL,AUBANK,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BAJFINANCE,BANKBARODA,BANKINDIA,BDL,BEL,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BLUESTARCO,BOSCHLTD,BPCL,BRITANNIA,BSE,CANBK,CGPOWER,CHOLAFIN,CIPLA,COALINDIA,COCHINSHIP,COFORGE,COLPAL,CONCOR,COROMANDEL,CUMMINSIND,DABUR,DIVISLAB,DIXON,DLF,DMART,DRREDDY,EICHERMOT,ETERNAL,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLENMARK,GMRAIRPORT,GODFRYPHLP,GODREJCP,GODREJPROP,GRASIM,HAL,HAVELLS,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,HUDCO,ICICIBANK,ICICIGI,IDEA,IDFCFIRSTB,IGL,INDHOTEL,INDIANB,INDIGO,INDUSINDBK,INDUSTOWER,INFY,IOC,IRB,IRCTC,IRFC,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBLFOOD,KALYANKJIL,KEI,KOTAKBANK,KPITTECH,LICHSGFIN,LODHA,LT,LTF,LTIM,LUPIN,M&M,M&MFIN,MARICO,MARUTI,MAXHEALTH,MAZDOCK,MFSL,MOTHERSON,MOTILALOFS,MPHASIS,MRF,MUTHOOTFIN,NATIONALUM,NAUKRI,NESTLEIND,NHPC,NMDC,NTPC,NYKAA,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PATANJALI,PAYTM,PERSISTENT,PFC,PHOENIXLTD,PIDILITIND,PIIND,PNB,POLICYBZR,POLYCAB,POWERGRID,POWERINDIA,PRESTIGE,RECLTD,RELIANCE,RVNL,SAIL,SBICARD,SBILIFE,SBIN,SHREECEM,SHRIRAMFIN,SIEMENS,SOLARINDS,SONACOMS,SRF,SUNPHARMA,SUPREMEIND,SUZLON,TATACOMM,TATACONSUM,TATAELXSI,TATAPOWER,TATASTEEL,TCS,TECHM,TIINDIA,TITAN,TMPV,TORNTPHARM,TORNTPOWER,TRENT,TVSMOTOR,ULTRACEMCO,UNIONBANK,UNITDSPR,UPL,VBL,VEDL,VOLTAS,WIPRO,YESBANK,ZYDUSLIFE
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-14,2.4586297142177624,-0.9135038988561128,-0.9329140004998748,0.2398036330288798,1.1251484931993627,-1.145848233384518,1.0284532871418746,0.4324633653279777,-0.7977392107667604,-0.7912501603753344,0.0975782156688464,0.4221036180155217,0.1028400972085134,-1.0565993012584998,0.2350903848599999,-0.964767405809373,-0.6228001553820582,1.396539977682126,0.3964802793073944,1.177636477931484,2.0749312881136013,0.0683710573349815,0.7745419158235517,-0.6562847519986253,1.286077959249086,-0.0803159705797291,1.9878642726787723,-1.0311996672731727,-0.9839924418094776,0.3612498201185047,-1.0579244570084327,0.9770247346685496,0.3701798277504844,-0.8682183862235849,-1.0625349201193064,-0.9664134396279854,0.260174660295338,1.3566044768246523,-0.8403339258181683,1.3849267913854575,0.5822956476040305,2.0576406255143183,-0.4302527757459133,-1.066772909575589,0.5178728325760166,-0.9390848025990888,0.5637979398312698,0.4812957785165789,0.3259127339930005,0.4341559364428191,0.1388486153505854,-1.0984796608629153,0.2796824083685247,-1.0131310333251515,-1.0752006402086058,-1.1308144638294746,-0.8922246129782742,1.4227087368097064,-0.8503291192742748,2.1133552104643267,0.6013730167958922,0.4752205618193538,-0.4433234294272147,-0.942101559231728,-1.1075015695128936,1.8789883409726291,2.1367823753212805,0.2869595256573225,0.0453239287163256,0.3619052147292033,-0.6686608183701355,-1.0390444922559623,2.070270528253092,1.8293338732852336,-0.441712436716929,-0.6938941779879404,0.6617723616990278,-0.6055017424338972,1.1731279221692863,-0.9738938909202782,-1.0842567926664657,-1.6278742180328878,-1.0050402788135029,2.1319213797163674,-0.1552128895358328,0.0757305341829204,-0.3305078225106748,0.4679029505774716,-0.0415218951410192,2.151753702612556,0.4482101045286017,0.2949482900814272,-0.7325714057343502,0.6938941779879434,0.1512534470865287,1.0500344915165474,-1.1254310508362142,-1.1294175713565673,-0.6196829442151224,-0.7901420793771973,-1.8328448192875129,-1.0397129953158184,-0.3976525367493407,0.5988622983517935,-1.1929780263506646,0.427121657944591,-1.110494477857759,-0.9716472762145962,-1.1353603345441354,0.5503142577273988,0.3639596216767888,1.8554744367580105,0.5276728625962471,0.8855202560667855,-0.9149109281327036,-1.0566931250551144,0.4547423813696845,0.4549383441861738,-0.9195681247961645,-1.5999924232481346,0.2575346292206713,0.1737935077790095,-0.954212072653014,-1.7863876094117113,0.3808308669662741,0.9725201761399034,-1.0541256690123448,0.3979710004424739,0.4243251423130519,1.9634158590058897,1.9878329501247132,-0.9651245061020264,-0.0024917454322103,-1.164434832464101,0.3806245261484063,0.4848553470010183,0.6353012917241052,-1.2476331223346906,0.0998118862409166,-1.7232463777150313,0.4317713872751515,-1.0125063708547948,-0.350992814528877,1.7921386279702622,-0.9018739197308304,0.4831383756450823,0.0279424814333601,-0.7401548665948264,0.1061350107754817,-0.2157115835656065,-1.0407282242178324,1.169344312072334,0.2378386570408334,-0.2405938243587332,0.4348363624457209,1.6776656530584546,-0.9935583504613676,0.0060297851673291,0.2847369991354721,-0.7776855199135516,1.799071176699993,-0.9348927250016686,0.3229555653369086,1.513659842643293,0.7468594054716907,-0.0146231529463565,-0.0514228424786189,-1.2016327799464177,-0.8111341340293409,0.1186270989223912,0.0815838485930504,-0.8775118109377817,-1.9878962187620235,0.3481496748151854,0.1513431583789343,-0.0351230210294105,-0.1334211486181421,-1.0160877100224728,-1.2772943747553245,1.833465853362657,8.511426151271095e-16,-0.9885319729194032,0.062581464232197,-0.7046474695537444,0.3774736668987115
2022-02-15,2.3454406243289445,-0.783925647013269,-0.905816675961512,0.5669239291710444,1.6450521436476366,-1.0508272795509188,1.5090434065723617,0.892509027318683,-0.1568398269707932,-0.7913468574443087,0.4392713898596582,-0.866989838849401,0.3000321493933392,-0.990404224730076,0.4231972854919592,-0.9252932068795772,-0.8412412395097582,1.5729445721336888,0.5492027516586793,-0.0575657757950841,0.7107861576719677,0.2759672457095231,0.8195931861075497,-0.2722765491646128,1.4971678553584982,0.1477379501284787,2.0366079308409444,-0.96925375252713,-0.8342391973016423,0.8459500641796942,-0.8828194189080244,1.106490945323939,0.4088965354873464,-0.8633779355491118,-0.9923411099888392,-0.8218593293666081,0.4402276391372693,1.542377926787119,-0.8422788095223034,1.5666549689045497,0.7366094855105497,1.9724049638065788,-0.2701746208632089,-0.8897188199772893,0.6127201862288724,-0.8033685299324353,0.6408509446904574,0.5885409033171876,0.4503135089058871,0.6094585812993399,0.2898762469380191,-1.0204561721427323,0.4540918352245731,-0.8354717423248081,-1.0106122666642752,-1.0426734460159646,-0.8796743278825044,1.58808440478719,-0.7454344896962999,2.1177602469952213,0.6847472889739928,-0.6015793763686932,-0.579510956872326,-0.811090826809501,-0.9190578440156149,-0.9795193513854168,2.1329375835882507,0.4217678133934993,0.2647156941716753,0.4745459708830483,-0.2783368930449312,-0.9794229969167884,1.8700952254097196,1.9986505884050665,-0.3002978213071802,-0.6856640341788638,0.7090251506594575,-0.6865690426336734,-1.6549363970312223,-0.9321113680604411,-0.7044222163151354,-1.4364580829015323,-0.8462133218821484,1.9140500385149928,0.0968293602130568,0.2465272542127094,0.0153952011229641,0.576344609856982,0.2052711839384136,1.9295940091387016,0.5664007755572077,0.7669750631417224,-0.666066168899354,0.6856640341788645,0.3318447140657293,1.5606288780576092,-0.9278040655276404,-0.936571259331979,-0.6959851881819924,-0.7036076892271269,-1.4653929499825311,-0.9805347018056187,-0.1067409471059744,0.6627171642599923,-0.9750852310452524,-0.8636345121614197,-0.9177927493461652,-0.9145976791587362,-0.9351494949234956,-0.9248525045128488,0.4737985489786697,1.9445450489295475,0.6176645556219729,-0.3252156685957517,-0.7897267114540655,-0.9879393437255112,0.5041788878035551,0.6024757201600177,-0.8979273766803094,-1.420349607014448,0.4376562987071636,0.347872388453539,-0.8152338411755848,-1.2554294954912129,0.5222400747827461,1.4702353452333508,-0.984061804033259,-0.9546970031063148,0.5126824550898355,2.021861351403113,2.03380287263866,-0.8263611334204896,-0.0443994503254266,-1.0552131901402162,0.5165865549881493,-0.8973809797152884,0.6906484489823468,-0.86674258368343,0.4410473958173499,-1.4988513407197324,0.5545265090725059,-0.8539634820192158,-1.6261846214569988,1.8397863602683344,-0.8822327950432983,-0.8941172849704478,0.2853849910751719,-0.7751702177397606,0.3043867426056884,0.0590125379972377,-0.9775383332395022,1.4194991199841396,0.5613652148814023,0.0391451922536139,0.5550672463738551,1.6925113121417923,-0.8459729678373017,0.3745213966118149,0.4749333863255873,-0.69822554862259,1.913534132656526,-0.6040422724973113,0.4834927191371247,1.6860381856274358,-1.6534261084693098,0.2228841017623943,0.1980261141422273,-0.9785053928774826,-0.8276083303239338,0.3104560383019303,-1.1699812732436667,-0.7435361012919808,-1.4930797211226472,0.4625489673495487,0.2973067719217776,0.3507222972339979,0.1118518000824538,-0.8594004356921549,-0.8875896885064255,1.9000805832884848,-3.114469736178198e-16,-0.8380878403324953,0.2738688485533604,-1.4657923469929273,-0.8764900588722522
2022-02-16,0.8197366154409579,-0.7879830679213108,-0.9124995405214728,0.5908196854316456,1.667339059378986,-1.0780215091454386,1.5090617768368573,0.9048432760331098,-0.1347083131650714,-0.8033513299324335,0.4579844898371322,-0.8670874770216164,0.3184185199870976,-1.008667304062682,0.4463855313104177,-1.0445242973612483,-0.8341988305444834,1.621532859095984,0.5661016171445379,0.0264071096193817,0.7517297241266767,0.2891226763980641,0.8787684943362687,-0.1952829519471791,1.4245026737121842,0.2722161258750589,2.140923442094035,-0.9844543131765678,-0.8423994491758716,0.8576825998175258,-0.897430970180931,1.14679392295238,0.4531068455057447,-0.8632907191332314,-1.0137188114806537,-0.8273384392548169,0.4613447120648333,0.1573903765387174,-0.8373802036582366,1.6096814120911838,0.7542848416928506,2.053728372601958,-0.2513696484742253,-0.9039500984671692,0.6616086352980313,-0.807568370695853,0.69284851391075,0.6298251401434153,0.4881113198128763,0.6143579084589488,0.3166689058371382,-1.0431159017379992,0.4823578855356271,-0.8686110600168939,-1.0322646921802894,-1.0721546633956296,-0.8816194961725604,1.6358013510408755,-0.7414099873704301,2.0999687260010287,0.7205959769593566,-0.6198011892337498,-0.538777052010932,-0.8183782396254633,-0.9444872027874266,-1.0177826558736718,2.117122583975673,0.4540404922398336,0.277309342504464,0.5140639402709314,-0.2030177688790826,-1.0053091720966,1.94541958019152,1.964809547156932,-0.2940881761014567,-0.7086228251173466,0.7695512942921224,-0.6620380881883557,-1.625041207847927,-0.9410915879599449,-0.7389449310893206,-1.377792529033394,-0.8555985557470921,2.0000265860147017,0.2153687291801523,0.2676030116662694,0.1092747206767253,0.612084229126696,0.2080614366981897,2.0123806450710413,0.6105530244568264,0.7803710934853387,-0.6499528129803201,0.7086228251173461,0.3528705424527999,1.691258469367107,-0.9473092833551584,-0.9557899138233528,-0.672121795329637,-0.6899848101103782,-1.4233352808584483,-1.0002246671192232,-0.0107448954702153,0.7142707832410728,-1.0020869516294728,-0.8675457237475149,-0.9348788375641994,-0.9475996844313296,-0.9603815672729712,-0.9562403868535012,0.5148316525682904,1.9028247580245172,0.6640045403010076,-0.3094737462005982,-0.788884868064213,-1.0034023242502312,0.5445467097114965,0.638532366492152,-0.9041918437317322,-1.3636126077698696,0.4634595112389262,0.3734950313329754,-0.8209974067884377,-1.2137742614926266,0.5534554455233844,1.3594434999348357,-1.1140495732393842,-0.967757735996508,0.5606787689779055,2.116798637545936,2.0000948096436724,-0.8324812271990341,0.0047165674823571,-1.083979585900195,0.5557806953089428,-0.905301959179418,0.749177139615528,-0.89591436215525,0.4604035507655907,-1.4499158798341052,0.5975321858983199,-0.8633825135130487,-1.734239489642456,1.9373126760207455,-0.8851310038016753,-0.8998029986147278,0.2881801077092704,-0.7631333018593208,0.3212545223457519,0.1715970006359884,-0.9951920682229264,1.443803532718135,0.583262488878034,0.1428411304817987,0.5982953991415881,1.7931352544516368,-0.8549301122936142,0.3847308476397842,0.4826368513997325,-0.687872861994082,1.994519623779837,-0.6233074543380814,0.5154074636481432,1.7530055674853346,-1.6698755220075012,0.22938567860971,0.1989156099986634,-1.0066945471273674,-0.8202714782111515,0.3287173655817882,-1.213256673552589,-0.7626505910950176,-1.4745052192101311,0.5047090079747266,0.3231359447795921,0.3563215171658336,0.2288773269768416,-0.8703727324531574,-0.9198255616890982,1.9916357484020224,-6.679042877652058e-16,-0.850192929878555,0.2862828234746403,-1.410551227002805,-0.9025584531321306
